# Hytale Item IDs — 2026-07-04T23:10:15.528252121Z
# Format: id | maxStack | hasBlock | consumable
# Gesamt: 3690 Items (Vanilla + alle geladenen Plugins)

*Container_Bucket_State_Filled_Milk | maxStack=1 | hasBlock=true | consumable=true
Rock_Quartzite_Brick_Decorative | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Smooth | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Cobble_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Stalactite_Large | maxStack=100 | hasBlock=true | consumable=false
Rock_Quartzite_Stalactite_Small | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Pipe_Corner | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Pipe_Short | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Blue_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Cobble | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Cobble_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Cobble_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Cobble_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Cobble_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Cobble_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Cobble_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Dark_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Dark_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Dark_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Dark_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Dark_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Dark_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Dark_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Pipe_Corner | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Pipe_Short | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Runic_Teal_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Salt | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Decorative | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Smooth | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Cobble_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Decorative | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Smooth | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Cobble_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Stalactite_Large | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Red_Stalactite_Small | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Stalactite_Large | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_Stalactite_Small | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Decorative | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Smooth | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Cobble_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Stalactite_Large | maxStack=100 | hasBlock=true | consumable=false
Rock_Sandstone_White_Stalactite_Small | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Decorative | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Smooth | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Corner | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Cobble_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Stalactites_Large | maxStack=100 | hasBlock=true | consumable=false
Rock_Shale_Stalactites_Small | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Decorative | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Smooth | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Brick_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Corner | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Cobble_Wall | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Stairs | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Stalactite_Large | maxStack=100 | hasBlock=true | consumable=false
Rock_Slate_Stalactite_Small | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Aqua | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Aqua_Brick_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Beam | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Decorative | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Half | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Mossy | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Ornate | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Pillar_Base | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Pillar_Middle | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Roof | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Rock_Stone_Brick_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
